#Province id 0 is ignored, hard coded.
0;0;0;0;;x;;;;;;;;;;;;;;;;;,
2433;128;57;144;Benevellum;x;;;;;;;;;;;;;;;;;;;,
2434;170;60;17;Cervidunum;x;;;;;;;;;;;;;;;;;;;,
2435;2;63;145;Vidubia;x;;;;;;;;;;;;;;;;;;;,
2436;44;66;18;Divionense;x;;;;;;;;;;;;;;;;;;;,
2437;86;69;146;Sidoloucum;x;;;;;;;;;;;;;;;;;;;,
2438;128;72;19;Bibracte;x;;;;;;;;;;;;;;;;;;;,
2439;170;75;147;Aballo;x;;;;;;;;;;;;;;;;;;;,
2440;2;78;20;Alesia;x;;;;;;;;;;;;;;;;;;;,
2441;44;81;148;Autricum;x;;;;;;;;;;;;;;;;;;;,
2442;86;84;21;MediolanumAulercorum;x;;;;;;;;;;;;;;;;;;;,
2443;128;87;149;Rotomagus;x;;;;;;;;;;;;;;;;;;;,
2444;170;90;22;Catalacus;x;;;;;;;;;;;;;;;;;;;,
2445;2;93;150;Augustomagus;x;;;;;;;;;;;;;;;;;;;,
2446;44;96;23;Caesaromagus;x;;;;;;;;;;;;;;;;;;;,
2447;86;99;151;Iatinon;x;;;;;;;;;;;;;;;;;;;,
2448;128;102;24;Agedincum;x;;;;;;;;;;;;;;;;;;;,
2449;170;105;152;Augustobona;x;;;;;;;;;;;;;;;;;;;,
2450;2;108;25;Durocatalaunum;x;;;;;;;;;;;;;;;;;;;,
2451;44;111;153;Durocortorum;x;;;;;;;;;;;;;;;;;;;,
2452;86;114;26;AugustaSuessionum;x;;;;;;;;;;;;;;;;;;;,
2453;128;117;154;Tullum;x;;;;;;;;;;;;;;;;;;;,
2454;170;120;27;Divodurum;x;;;;;;;;;;;;;;;;;;;,
2455;2;123;155;Viriodunum;x;;;;;;;;;;;;;;;;;;;,
2456;44;126;28;Labrinum;x;;;;;;;;;;;;;;;;;;;,
2457;86;129;156;DunenseCastrum;x;;;;;;;;;;;;;;;;;;;,
2458;128;132;29;Vindocinium;x;;;;;;;;;;;;;;;;;;;,
2459;170;135;157;Cennomannia;x;;;;;;;;;;;;;;;;;;;,
2460;2;138;30;CarnutiaOrientalis;x;;;;;;;;;;;;;;;;;;;,
2461;44;141;158;CarnutiaOccidentalis;x;;;;;;;;;;;;;;;;;;;,
2462;86;144;31;Dorocas;x;;;;;;;;;;;;;;;;;;;,
2463;128;147;159;CondateDurocassicum;x;;;;;;;;;;;;;;;;;;;,
2464;170;150;32;Ebrovicia;x;;;;;;;;;;;;;;;;;;;,
2465;2;153;160;Breviodurum;x;;;;;;;;;;;;;;;;;;;,
2466;44;156;33;Uggate;x;;;;;;;;;;;;;;;;;;;,
2467;86;159;161;Pentale;x;;;;;;;;;;;;;;;;;;;,
2468;128;162;34;Iuliobona;x;;;;;;;;;;;;;;;;;;;,
2469;170;165;162;Ritumagus;x;;;;;;;;;;;;;;;;;;;,
2470;2;168;35;GaletiaOccidentalis;x;;;;;;;;;;;;;;;;;;;,
2471;44;171;163;GaletiaOrientalis;x;;;;;;;;;;;;;;;;;;;,
2472;86;174;36;BrivaIsarae;x;;;;;;;;;;;;;;;;;;;,
2473;128;177;164;Avalocum;x;;;;;;;;;;;;;;;;;;;,
2474;170;180;37;Nemetodurum;x;;;;;;;;;;;;;;;;;;;,
2475;2;183;165;Lutetia;x;;;;;;;;;;;;;;;;;;;,
2476;44;186;38;Dortenco;x;;;;;;;;;;;;;;;;;;;,
2477;86;189;166;Diodurum;x;;;;;;;;;;;;;;;;;;;,
2478;128;192;39;Salioclita;x;;;;;;;;;;;;;;;;;;;,
2479;170;195;167;AdFines;x;;;;;;;;;;;;;;;;;;;,
2480;2;198;40;Montargia;x;;;;;;;;;;;;;;;;;;;,
2481;44;201;168;Mellodunum;x;;;;;;;;;;;;;;;;;;;,
2482;86;204;41;CondateAgedincum;x;;;;;;;;;;;;;;;;;;;,
2483;128;207;169;Cala;x;;;;;;;;;;;;;;;;;;;,
2484;170;210;42;Calagum;x;;;;;;;;;;;;;;;;;;;,
2485;2;0;170;Riobe;x;;;;;;;;;;;;;;;;;;;,
2486;44;3;43;Lucia;x;;;;;;;;;;;;;;;;;;;,
2487;86;6;171;Senonia;x;;;;;;;;;;;;;;;;;;;,
2488;128;9;44;Eburobriga;x;;;;;;;;;;;;;;;;;;;,
2489;170;12;172;Artiaca;x;;;;;;;;;;;;;;;;;;;,
2490;2;15;45;Malliacus;x;;;;;;;;;;;;;;;;;;;,
2491;44;18;173;Mugilonia;x;;;;;;;;;;;;;;;;;;;,
2492;86;21;46;Odomagus;x;;;;;;;;;;;;;;;;;;;,
2493;128;24;174;Isara;x;;;;;;;;;;;;;;;;;;;,
2494;170;27;47;Basillia;x;;;;;;;;;;;;;;;;;;;,
2495;2;30;175;Tanomia;x;;;;;;;;;;;;;;;;;;;,
2496;44;33;48;Caturicis;x;;;;;;;;;;;;;;;;;;;,
2497;86;36;176;Nasium;x;;;;;;;;;;;;;;;;;;;,
2498;128;39;49;Sauriciacum;x;;;;;;;;;;;;;;;;;;;,
2499;170;42;177;Scarponna;x;;;;;;;;;;;;;;;;;;;,
2500;156;219;227;sea;x;;;;;;;;;;;;;;;;;;;,
2501;90;212;227;sea;x;;;;;;;;;;;;;;;;;;;,
2502;72;204;220;sea;x;;;;;;;;;;;;;;;;;;;,
2503;137;228;239;sea;x;;;;;;;;;;;;;;;;;;;,
2504;164;216;222;sea;x;;;;;;;;;;;;;;;;;;;,
2505;175;241;249;sea;x;;;;;;;;;;;;;;;;;;;,
2506;219;243;246;sea;x;;;;;;;;;;;;;;;;;;;,
2507;92;241;234;sea;x;;;;;;;;;;;;;;;;;;;,
2508;41;209;215;sea;x;;;;;;;;;;;;;;;;;;;,
2509;104;209;214;sea;x;;;;;;;;;;;;;;;;;;;,
2510;137;210;217;sea;x;;;;;;;;;;;;;;;;;;;,
2511;49;209;215;sea;x;;;;;;;;;;;;;;;;;;;,
2512;80;209;213;sea;x;;;;;;;;;;;;;;;;;;;,
2513;154;233;236;sea;x;;;;;;;;;;;;;;;;;;;,
2514;27;227;234;sea;x;;;;;;;;;;;;;;;;;;;,
2515;92;227;234;sea;x;;;;;;;;;;;;;;;;;;;,
2516;104;209;213;sea;x;;;;;;;;;;;;;;;;;;;,
2517;150;231;234;sea;x;;;;;;;;;;;;;;;;;;;,
2518;154;236;239;sea;x;;;;;;;;;;;;;;;;;;;,
2519;61;248;255;sea;x;;;;;;;;;;;;;;;;;;;,
2520;153;240;243;sea;x;;;;;;;;;;;;;;;;;;;,
2521;117;220;224;sea;x;;;;;;;;;;;;;;;;;;;,
2522;105;204;208;sea;x;;;;;;;;;;;;;;;;;;;,
2523;147;173;214;sea;x;;;;;;;;;;;;;;;;;;;,
2524;48;210;219;sea;x;;;;;;;;;;;;;;;;;;;,
2525;2;120;190;sea;x;;;;;;;;;;;;;;;;;;;,
2526;51;209;215;sea;x;;;;;;;;;;;;;;;;;;;,
2527;80;156;215;sea;x;;;;;;;;;;;;;;;;;;;,
2528;128;198;255;sea;x;;;;;;;;;;;;;;;;;;;,
2529;23;198;255;sea;x;;;;;;;;;;;;;;;;;;;,
2530;23;224;255;sea;x;;;;;;;;;;;;;;;;;;;,
2531;118;220;224;sea;x;;;;;;;;;;;;;;;;;;;,
2532;106;204;208;sea;x;;;;;;;;;;;;;;;;;;;,
2533;148;173;214;sea;x;;;;;;;;;;;;;;;;;;;,
2534;49;210;219;sea;x;;;;;;;;;;;;;;;;;;;,
2535;3;120;190;sea;x;;;;;;;;;;;;;;;;;;;,
2536;52;209;215;sea;x;;;;;;;;;;;;;;;;;;;,
2537;81;156;215;sea;x;;;;;;;;;;;;;;;;;;;,
2538;129;198;255;sea;x;;;;;;;;;;;;;;;;;;;,
2539;24;198;255;sea;x;;;;;;;;;;;;;;;;;;;,
2540;24;224;255;sea;x;;;;;;;;;;;;;;;;;;;,
2541;119;220;224;sea;x;;;;;;;;;;;;;;;;;;;,
2542;107;204;208;sea;x;;;;;;;;;;;;;;;;;;;,
2543;149;173;214;Uccrynyika;x;;;;;;;;;;;;;;;;;;;,
2544;50;210;219;sea;x;;;;;;;;;;;;;;;;;;;,
2545;4;120;190;sea;x;;;;;;;;;;;;;;;;;;;,
2546;53;209;215;sea;x;;;;;;;;;;;;;;;;;;;,
2547;82;156;215;sea;x;;;;;;;;;;;;;;;;;;;,
2548;130;198;255;sea;x;;;;;;;;;;;;;;;;;;;,
2549;25;198;255;sea;x;;;;;;;;;;;;;;;;;;;,
2550;25;224;255;sea;x;;;;;;;;;;;;;;;;;;;,
2551;44;198;203;sea;x;;;;;;;;;;;;;;;;;;;,
2552;86;201;176;sea;x;;;;;;;;;;;;;;;;;;;,
2553;128;204;204;sea;x;;;;;;;;;;;;;;;;;;;,
2554;70;107;177;sea;x;;;;;;;;;;;;;;;;;;;,
2555;5;210;205;sea;x;;;;;;;;;;;;;;;;;;;,
2556;44;0;78;sea;x;;;;;;;;;;;;;;;;;;;,
2557;86;3;206;sea;x;;;;;;;;;;;;;;;;;;;,
2558;128;6;255;sea;x;;;;;;;;;;;;;;;;;;;,
2559;70;9;207;sea;x;;;;;;;;;;;;;;;;;;;,
2560;26;12;80;sea;x;;;;;;;;;;;;;;;;;;;,
2561;45;198;203;sea;x;;;;;;;;;;;;;;;;;;;,
2562;87;201;255;sea;x;;;;;;;;;;;;;;;;;;;,
2563;129;204;204;sea;x;;;;;;;;;;;;;;;;;;;,
2564;171;207;177;sea;x;;;;;;;;;;;;;;;;;;;,
2565;6;210;205;sea;x;;;;;;;;;;;;;;;;;;;,
2566;45;0;78;sea;x;;;;;;;;;;;;;;;;;;;,
2567;87;3;206;sea;x;;;;;;;;;;;;;;;;;;;,
2568;29;176;255;sea;x;;;;;;;;;;;;;;;;;;;,
2569;71;9;207;sea;x;;;;;;;;;;;;;;;;;;;,
2570;27;12;80;sea;x;;;;;;;;;;;;;;;;;;;,
2571;46;198;203;sea;x;;;;;;;;;;;;;;;;;;;,
2572;88;201;176;sea;x;;;;;;;;;;;;;;;;;;;,
2573;130;204;204;sea;x;;;;;;;;;;;;;;;;;;;,
2574;172;207;255;sea;x;;;;;;;;;;;;;;;;;;;,
2575;7;210;205;sea;x;;;;;;;;;;;;;;;;;;;,
2576;46;0;78;sea;x;;;;;;;;;;;;;;;;;;;,
2577;88;3;206;sea;x;;;;;;;;;;;;;;;;;;;,
2578;30;116;179;sea;x;;;;;;;;;;;;;;;;;;;,
2579;172;119;207;sea;x;;;;;;;;;;;;;;;;;;;,
2580;28;12;80;sea;x;;;;;;;;;;;;;;;;;;;,
2581;44;75;210;sea;x;;;;;;;;;;;;;;;;;;;,
2582;25;237;230;sea;x;;;;;;;;;;;;;;;;;;;,
2583;42;198;230;sea;x;;;;;;;;;;;;;;;;;;;,
2584;41;142;230;sea;x;;;;;;;;;;;;;;;;;;;,
2585;2;247;220;sea;x;;;;;;;;;;;;;;;;;;;,
2586;44;90;200;sea;x;;;;;;;;;;;;;;;;;;;,
2587;86;164;220;sea;x;;;;;;;;;;;;;;;;;;;,
2588;28;196;220;sea;x;;;;;;;;;;;;;;;;;;;,
2589;70;99;240;sea;x;;;;;;;;;;;;;;;;;;;,
2590;2;102;190;sea;x;;;;;;;;;;;;;;;;;;;,
2591;44;75;211;sea;x;;;;;;;;;;;;;;;;;;;,
2592;25;237;231;sea;x;;;;;;;;;;;;;;;;;;;,
2593;42;198;231;sea;x;;;;;;;;;;;;;;;;;;;,
2594;41;142;231;sea;x;;;;;;;;;;;;;;;;;;;,
2595;2;247;221;sea;x;;;;;;;;;;;;;;;;;;;,
2596;44;90;201;sea;x;;;;;;;;;;;;;;;;;;;,
2597;86;164;221;sea;x;;;;;;;;;;;;;;;;;;;,
2598;28;196;221;sea;x;;;;;;;;;;;;;;;;;;;,
2599;70;99;241;sea;x;;;;;;;;;;;;;;;;;;;,
2600;2;102;191;sea;x;;;;;;;;;;;;;;;;;;;,
2601;44;75;212;sea;x;;;;;;;;;;;;;;;;;;;,
2602;25;237;232;sea;x;;;;;;;;;;;;;;;;;;;,
2603;42;198;232;sea;x;;;;;;;;;;;;;;;;;;;,
2604;41;142;232;sea;x;;;;;;;;;;;;;;;;;;;,
2605;2;247;222;sea;x;;;;;;;;;;;;;;;;;;;,
2606;44;90;202;sea;x;;;;;;;;;;;;;;;;;;;,
2607;86;164;222;sea;x;;;;;;;;;;;;;;;;;;;,
2608;28;196;222;sea;x;;;;;;;;;;;;;;;;;;;,
2609;70;99;242;sea;x;;;;;;;;;;;;;;;;;;;,
2610;2;102;192;sea;x;;;;;;;;;;;;;;;;;;;,
2611;44;75;213;sea;x;;;;;;;;;;;;;;;;;;;,
2612;25;237;233;sea;x;;;;;;;;;;;;;;;;;;;,
2613;42;198;233;sea;x;;;;;;;;;;;;;;;;;;;,
2614;41;142;233;sea;x;;;;;;;;;;;;;;;;;;;,
2615;2;247;223;sea;x;;;;;;;;;;;;;;;;;;;,
2616;44;90;203;sea;x;;;;;;;;;;;;;;;;;;;,
2617;86;164;223;sea;x;;;;;;;;;;;;;;;;;;;,
2618;28;196;223;sea;x;;;;;;;;;;;;;;;;;;;,
2619;70;99;243;sea;x;;;;;;;;;;;;;;;;;;;,
2620;2;102;193;sea;x;;;;;;;;;;;;;;;;;;;,
2621;44;75;214;sea;x;;;;;;;;;;;;;;;;;;;,
2622;25;237;234;sea;x;;;;;;;;;;;;;;;;;;;,
2623;42;198;234;sea;x;;;;;;;;;;;;;;;;;;;,
2624;41;142;234;sea;x;;;;;;;;;;;;;;;;;;;,
2625;2;247;224;sea;x;;;;;;;;;;;;;;;;;;;,
2626;44;90;204;sea;x;;;;;;;;;;;;;;;;;;;,
2627;86;164;224;sea;x;;;;;;;;;;;;;;;;;;;,
2628;28;196;224;sea;x;;;;;;;;;;;;;;;;;;;,
2629;70;99;244;sea;x;;;;;;;;;;;;;;;;;;;,
2630;2;102;194;sea;x;;;;;;;;;;;;;;;;;;;,
2631;44;75;215;sea;x;;;;;;;;;;;;;;;;;;;,
2632;25;237;235;sea;x;;;;;;;;;;;;;;;;;;;,
2633;42;198;235;sea;x;;;;;;;;;;;;;;;;;;;,
2634;41;142;235;sea;x;;;;;;;;;;;;;;;;;;;,
2635;2;247;225;sea;x;;;;;;;;;;;;;;;;;;;,
2636;44;90;205;sea;x;;;;;;;;;;;;;;;;;;;,
2637;86;164;225;sea;x;;;;;;;;;;;;;;;;;;;,
2638;28;196;225;sea;x;;;;;;;;;;;;;;;;;;;,
2639;70;99;245;sea;x;;;;;;;;;;;;;;;;;;;,
2640;2;102;195;sea;x;;;;;;;;;;;;;;;;;;;,
2641;44;75;216;sea;x;;;;;;;;;;;;;;;;;;;,
2642;25;237;236;sea;x;;;;;;;;;;;;;;;;;;;,
2643;42;198;236;sea;x;;;;;;;;;;;;;;;;;;;,
2644;41;142;236;sea;x;;;;;;;;;;;;;;;;;;;,
2645;2;247;226;sea;x;;;;;;;;;;;;;;;;;;;,
2646;44;90;206;sea;x;;;;;;;;;;;;;;;;;;;,
2647;86;164;226;sea;x;;;;;;;;;;;;;;;;;;;,
2648;28;196;226;sea;x;;;;;;;;;;;;;;;;;;;,
2649;70;99;246;sea;x;;;;;;;;;;;;;;;;;;;,
2650;2;102;196;sea;x;;;;;;;;;;;;;;;;;;;,
2651;44;75;217;sea;x;;;;;;;;;;;;;;;;;;;,
2652;25;237;237;sea;x;;;;;;;;;;;;;;;;;;;,
2653;42;198;237;sea;x;;;;;;;;;;;;;;;;;;;,
2654;41;142;237;sea;x;;;;;;;;;;;;;;;;;;;,
2655;2;247;227;sea;x;;;;;;;;;;;;;;;;;;;,
2656;44;90;207;sea;x;;;;;;;;;;;;;;;;;;;,
2657;86;164;227;sea;x;;;;;;;;;;;;;;;;;;;,
2658;28;196;227;sea;x;;;;;;;;;;;;;;;;;;;,
2659;70;99;247;sea;x;;;;;;;;;;;;;;;;;;;,
2660;2;102;197;sea;x;;;;;;;;;;;;;;;;;;;,
2661;44;75;218;sea;x;;;;;;;;;;;;;;;;;;;,
2662;25;237;238;sea;x;;;;;;;;;;;;;;;;;;;,
2663;42;198;238;sea;x;;;;;;;;;;;;;;;;;;;,
2664;41;142;238;sea;x;;;;;;;;;;;;;;;;;;;,
2665;2;247;228;sea;x;;;;;;;;;;;;;;;;;;;,
2666;44;90;208;sea;x;;;;;;;;;;;;;;;;;;;,
2667;86;164;228;sea;x;;;;;;;;;;;;;;;;;;;,
2668;28;196;228;sea;x;;;;;;;;;;;;;;;;;;;,
2669;70;99;248;sea;x;;;;;;;;;;;;;;;;;;;,
2670;2;102;198;sea;x;;;;;;;;;;;;;;;;;;;,
2671;44;75;219;sea;x;;;;;;;;;;;;;;;;;;;,
2672;25;237;239;sea;x;;;;;;;;;;;;;;;;;;;,
2673;42;198;239;sea;x;;;;;;;;;;;;;;;;;;;,
2674;41;142;239;sea;x;;;;;;;;;;;;;;;;;;;,
2675;2;247;229;sea;x;;;;;;;;;;;;;;;;;;;,
2676;44;90;209;sea;x;;;;;;;;;;;;;;;;;;;,
2677;86;164;229;sea;x;;;;;;;;;;;;;;;;;;;,
2678;28;196;229;sea;x;;;;;;;;;;;;;;;;;;;,
2679;70;99;249;sea;x;;;;;;;;;;;;;;;;;;;,
2680;2;102;199;sea;x;;;;;;;;;;;;;;;;;;;,
2681;44;75;220;sea;x;;;;;;;;;;;;;;;;;;;,
2682;25;237;240;sea;x;;;;;;;;;;;;;;;;;;;,
2683;42;198;240;sea;x;;;;;;;;;;;;;;;;;;;,
2684;41;142;240;sea;x;;;;;;;;;;;;;;;;;;;,
2685;2;247;230;sea;x;;;;;;;;;;;;;;;;;;;,
2686;44;90;210;sea;x;;;;;;;;;;;;;;;;;;;,
2687;86;164;230;sea;x;;;;;;;;;;;;;;;;;;;,
2688;28;196;230;sea;x;;;;;;;;;;;;;;;;;;;,
2689;70;99;210;sea;x;;;;;;;;;;;;;;;;;;;,
2690;2;102;220;sea;x;;;;;;;;;;;;;;;;;;;,
2691;44;75;221;sea;x;;;;;;;;;;;;;;;;;;;,
2692;25;237;241;sea;x;;;;;;;;;;;;;;;;;;;,
2693;42;198;241;sea;x;;;;;;;;;;;;;;;;;;;,
2694;41;142;241;sea;x;;;;;;;;;;;;;;;;;;;,
2695;2;247;231;sea;x;;;;;;;;;;;;;;;;;;;,
2696;44;90;211;sea;x;;;;;;;;;;;;;;;;;;;,
2697;86;164;231;sea;x;;;;;;;;;;;;;;;;;;;,
2698;28;196;231;sea;x;;;;;;;;;;;;;;;;;;;,
2699;70;99;211;sea;x;;;;;;;;;;;;;;;;;;;,
2700;2;102;221;sea;x;;;;;;;;;;;;;;;;;;;,
2701;44;75;222;sea;x;;;;;;;;;;;;;;;;;;;,
2702;25;237;242;sea;x;;;;;;;;;;;;;;;;;;;,
2703;42;198;242;sea;x;;;;;;;;;;;;;;;;;;;,
2704;41;142;242;sea;x;;;;;;;;;;;;;;;;;;;,
2705;2;247;232;sea;x;;;;;;;;;;;;;;;;;;;,
2706;44;90;212;sea;x;;;;;;;;;;;;;;;;;;;,
2707;86;164;232;sea;x;;;;;;;;;;;;;;;;;;;,
2708;28;196;232;sea;x;;;;;;;;;;;;;;;;;;;,
2709;70;99;212;sea;x;;;;;;;;;;;;;;;;;;;,
2710;2;102;222;sea;x;;;;;;;;;;;;;;;;;;;,
2711;44;75;223;sea;x;;;;;;;;;;;;;;;;;;;,
2712;25;237;243;sea;x;;;;;;;;;;;;;;;;;;;,
2713;42;198;243;sea;x;;;;;;;;;;;;;;;;;;;,
2714;41;142;243;sea;x;;;;;;;;;;;;;;;;;;;,
2715;2;247;233;sea;x;;;;;;;;;;;;;;;;;;;,
2716;44;90;213;sea;x;;;;;;;;;;;;;;;;;;;,
2717;86;164;233;sea;x;;;;;;;;;;;;;;;;;;;,
2718;28;196;233;sea;x;;;;;;;;;;;;;;;;;;;,
2719;70;99;213;sea;x;;;;;;;;;;;;;;;;;;;,
2720;2;102;223;sea;x;;;;;;;;;;;;;;;;;;;,
2721;44;75;224;sea;x;;;;;;;;;;;;;;;;;;;,
2722;25;237;244;sea;x;;;;;;;;;;;;;;;;;;;,
2723;42;198;244;sea;x;;;;;;;;;;;;;;;;;;;,
2724;41;142;244;sea;x;;;;;;;;;;;;;;;;;;;,
2725;2;247;234;sea;x;;;;;;;;;;;;;;;;;;;,
2726;44;90;214;sea;x;;;;;;;;;;;;;;;;;;;,
2727;86;164;234;sea;x;;;;;;;;;;;;;;;;;;;,
2728;28;196;234;sea;x;;;;;;;;;;;;;;;;;;;,
2729;70;99;214;sea;x;;;;;;;;;;;;;;;;;;;,
2730;2;102;224;sea;x;;;;;;;;;;;;;;;;;;;,
2731;44;75;225;sea;x;;;;;;;;;;;;;;;;;;;,
2732;25;237;245;sea;x;;;;;;;;;;;;;;;;;;;,
2733;42;198;245;sea;x;;;;;;;;;;;;;;;;;;;,
2734;41;142;245;sea;x;;;;;;;;;;;;;;;;;;;,
2735;2;247;235;sea;x;;;;;;;;;;;;;;;;;;;,
2736;44;90;215;sea;x;;;;;;;;;;;;;;;;;;;,
2737;86;164;235;sea;x;;;;;;;;;;;;;;;;;;;,
2738;28;196;235;sea;x;;;;;;;;;;;;;;;;;;;,
2739;70;99;215;sea;x;;;;;;;;;;;;;;;;;;;,
2740;2;102;225;sea;x;;;;;;;;;;;;;;;;;;;,
2741;44;75;226;sea;x;;;;;;;;;;;;;;;;;;;,
2742;25;237;246;sea;x;;;;;;;;;;;;;;;;;;;,
2743;42;198;246;sea;x;;;;;;;;;;;;;;;;;;;,
2744;41;142;246;sea;x;;;;;;;;;;;;;;;;;;;,
2745;2;247;236;sea;x;;;;;;;;;;;;;;;;;;;,
2746;44;90;216;sea;x;;;;;;;;;;;;;;;;;;;,
2747;86;164;236;sea;x;;;;;;;;;;;;;;;;;;;,
2748;28;196;236;sea;x;;;;;;;;;;;;;;;;;;;,
2749;70;99;216;sea;x;;;;;;;;;;;;;;;;;;;,
2750;2;102;226;sea;x;;;;;;;;;;;;;;;;;;;,
2751;44;75;227;sea;x;;;;;;;;;;;;;;;;;;;,
2752;25;237;247;sea;x;;;;;;;;;;;;;;;;;;;,
2753;42;198;247;sea;x;;;;;;;;;;;;;;;;;;;,
2754;41;142;247;sea;x;;;;;;;;;;;;;;;;;;;,
2755;2;247;237;sea;x;;;;;;;;;;;;;;;;;;;,
2756;44;90;217;sea;x;;;;;;;;;;;;;;;;;;;,
2757;86;164;237;sea;x;;;;;;;;;;;;;;;;;;;,
2758;28;196;237;sea;x;;;;;;;;;;;;;;;;;;;,
2759;70;99;217;sea;x;;;;;;;;;;;;;;;;;;;,
2760;2;102;227;sea;x;;;;;;;;;;;;;;;;;;;,
2761;44;75;228;sea;x;;;;;;;;;;;;;;;;;;;,
2762;25;237;248;sea;x;;;;;;;;;;;;;;;;;;;,
2763;42;198;248;sea;x;;;;;;;;;;;;;;;;;;;,
2764;41;142;248;sea;x;;;;;;;;;;;;;;;;;;;,
2765;2;247;238;sea;x;;;;;;;;;;;;;;;;;;;,
2766;44;90;218;sea;x;;;;;;;;;;;;;;;;;;;,
2767;86;164;238;sea;x;;;;;;;;;;;;;;;;;;;,
2768;28;196;238;sea;x;;;;;;;;;;;;;;;;;;;,
2769;70;99;218;sea;x;;;;;;;;;;;;;;;;;;;,
2770;2;102;228;sea;x;;;;;;;;;;;;;;;;;;;,
2771;44;75;229;sea;x;;;;;;;;;;;;;;;;;;;,
2772;25;237;249;sea;x;;;;;;;;;;;;;;;;;;;,
2773;42;198;249;sea;x;;;;;;;;;;;;;;;;;;;,
2774;41;142;249;sea;x;;;;;;;;;;;;;;;;;;;,
2775;2;247;239;sea;x;;;;;;;;;;;;;;;;;;;,
2776;44;90;219;sea;x;;;;;;;;;;;;;;;;;;;,
2777;86;164;239;sea;x;;;;;;;;;;;;;;;;;;;,
2778;28;196;239;sea;x;;;;;;;;;;;;;;;;;;;,
2779;70;99;219;sea;x;;;;;;;;;;;;;;;;;;;,
2780;2;102;229;sea;x;;;;;;;;;;;;;;;;;;;,
2781;1;50;230;sea;x;;;;;;;;;;;;;;;;;;;,
2782;173;197;230;sea;x;;;;;;;;;;;;;;;;;;;,
2783;151;176;210;sea;x;;;;;;;;;;;;;;;;;;;,
2784;107;150;220;sea;x;;;;;;;;;;;;;;;;;;;,
2785;1;50;231;sea;x;;;;;;;;;;;;;;;;;;;,
2786;173;197;231;sea;x;;;;;;;;;;;;;;;;;;;,
2787;151;176;211;sea;x;;;;;;;;;;;;;;;;;;;,
2788;107;150;221;sea;x;;;;;;;;;;;;;;;;;;;,
2789;110;197;231;sea;x;;;;;;;;;;;;;;;;;;;,
2790;1;50;232;sea;x;;;;;;;;;;;;;;;;;;;,
2791;173;197;232;sea;x;;;;;;;;;;;;;;;;;;;,
2792;151;176;212;sea;x;;;;;;;;;;;;;;;;;;;,
2793;107;150;222;sea;x;;;;;;;;;;;;;;;;;;;,
2794;110;197;232;sea;x;;;;;;;;;;;;;;;;;;;,
2795;1;50;233;sea;x;;;;;;;;;;;;;;;;;;;,
2796;173;197;233;sea;x;;;;;;;;;;;;;;;;;;;,
2797;151;176;213;sea;x;;;;;;;;;;;;;;;;;;;,
2798;107;150;223;sea;x;;;;;;;;;;;;;;;;;;;,
2799;110;197;233;sea;x;;;;;;;;;;;;;;;;;;;,
2800;1;50;234;sea;x;;;;;;;;;;;;;;;;;;;,
2801;173;197;234;sea;x;;;;;;;;;;;;;;;;;;;,
2802;151;176;214;sea;x;;;;;;;;;;;;;;;;;;;,
2803;107;150;224;sea;x;;;;;;;;;;;;;;;;;;;,
2804;110;197;234;sea;x;;;;;;;;;;;;;;;;;;;,
2805;1;50;235;sea;x;;;;;;;;;;;;;;;;;;;,
2806;173;197;235;sea;x;;;;;;;;;;;;;;;;;;;,
2807;151;176;215;sea;x;;;;;;;;;;;;;;;;;;;,
2808;107;150;225;sea;x;;;;;;;;;;;;;;;;;;;,
2809;110;197;235;sea;x;;;;;;;;;;;;;;;;;;;,
2810;1;50;236;sea;x;;;;;;;;;;;;;;;;;;;,
2811;173;197;236;sea;x;;;;;;;;;;;;;;;;;;;,
2812;151;176;216;sea;x;;;;;;;;;;;;;;;;;;;,
2813;107;150;226;sea;x;;;;;;;;;;;;;;;;;;;,
2814;110;197;236;sea;x;;;;;;;;;;;;;;;;;;;,
2815;1;50;237;sea;x;;;;;;;;;;;;;;;;;;;,
2816;173;197;237;sea;x;;;;;;;;;;;;;;;;;;;,
2817;107;150;227;sea;x;;;;;;;;;;;;;;;;;;;,
2818;110;197;237;sea;x;;;;;;;;;;;;;;;;;;;,
2819;170;150;137;sea;x;;;;;;;;;;;;;;;;;;;,
2820;1;50;238;sea;x;;;;;;;;;;;;;;;;;;;,
2821;173;197;238;sea;x;;;;;;;;;;;;;;;;;;;,
2822;151;176;218;sea;x;;;;;;;;;;;;;;;;;;;,
2823;107;150;228;sea;x;;;;;;;;;;;;;;;;;;;,
2824;110;197;238;sea;x;;;;;;;;;;;;;;;;;;;,
2825;1;50;239;sea;x;;;;;;;;;;;;;;;;;;;,
2826;173;197;239;sea;x;;;;;;;;;;;;;;;;;;;,
2827;151;176;219;sea;x;;;;;;;;;;;;;;;;;;;,
2828;107;150;229;sea;x;;;;;;;;;;;;;;;;;;;,
2829;110;197;239;sea;x;;;;;;;;;;;;;;;;;;;,
2830;1;50;240;sea;x;;;;;;;;;;;;;;;;;;;,
2831;173;197;240;sea;x;;;;;;;;;;;;;;;;;;;,
2832;151;176;220;sea;x;;;;;;;;;;;;;;;;;;;,
2833;107;150;230;sea;x;;;;;;;;;;;;;;;;;;;,
2834;110;197;240;sea;x;;;;;;;;;;;;;;;;;;;,
